textbox2
United States of America

AH5_label,AH5_Chart01_CategoryGroup2_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0
AH5,2018,14,0,AH1,0,AH1N12009,119,AH3,163,ANOTSUBTYPED,1128,BYAMAGATA,405,BVICTORIA,54,BNOTDETERMINED,2390
AH5,2018,15,0,AH1,0,AH1N12009,101,AH3,102,ANOTSUBTYPED,903,BYAMAGATA,297,BVICTORIA,40,BNOTDETERMINED,1971
AH5,2018,16,0,AH1,0,AH1N12009,51,AH3,86,ANOTSUBTYPED,593,BYAMAGATA,211,BVICTORIA,43,BNOTDETERMINED,1459
AH5,2018,17,0,AH1,0,AH1N12009,56,AH3,52,ANOTSUBTYPED,473,BYAMAGATA,135,BVICTORIA,28,BNOTDETERMINED,1129
AH5,2018,18,0,AH1,0,AH1N12009,39,AH3,31,ANOTSUBTYPED,349,BYAMAGATA,137,BVICTORIA,14,BNOTDETERMINED,747
AH5,2018,19,0,AH1,0,AH1N12009,16,AH3,20,ANOTSUBTYPED,191,BYAMAGATA,68,BVICTORIA,6,BNOTDETERMINED,475
AH5,2018,20,0,AH1,0,AH1N12009,16,AH3,10,ANOTSUBTYPED,176,BYAMAGATA,27,BVICTORIA,6,BNOTDETERMINED,246
AH5,2018,21,0,AH1,0,AH1N12009,18,AH3,6,ANOTSUBTYPED,119,BYAMAGATA,20,BVICTORIA,4,BNOTDETERMINED,171
AH5,2018,22,0,AH1,0,AH1N12009,7,AH3,5,ANOTSUBTYPED,77,BYAMAGATA,11,BVICTORIA,2,BNOTDETERMINED,91
AH5,2018,23,0,AH1,0,AH1N12009,6,AH3,3,ANOTSUBTYPED,74,BYAMAGATA,9,BVICTORIA,3,BNOTDETERMINED,83
AH5,2018,24,0,AH1,0,AH1N12009,6,AH3,3,ANOTSUBTYPED,51,BYAMAGATA,8,BVICTORIA,3,BNOTDETERMINED,67
AH5,2018,25,0,AH1,0,AH1N12009,1,AH3,3,ANOTSUBTYPED,49,BYAMAGATA,6,BVICTORIA,3,BNOTDETERMINED,38
AH5,2018,26,0,AH1,0,AH1N12009,2,AH3,6,ANOTSUBTYPED,57,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,29
AH5,2018,27,0,AH1,0,AH1N12009,9,AH3,5,ANOTSUBTYPED,44,BYAMAGATA,6,BVICTORIA,0,BNOTDETERMINED,26
AH5,2018,28,0,AH1,0,AH1N12009,8,AH3,9,ANOTSUBTYPED,51,BYAMAGATA,3,BVICTORIA,2,BNOTDETERMINED,14
AH5,2018,29,0,AH1,0,AH1N12009,15,AH3,5,ANOTSUBTYPED,57,BYAMAGATA,4,BVICTORIA,2,BNOTDETERMINED,18
AH5,2018,30,0,AH1,0,AH1N12009,9,AH3,3,ANOTSUBTYPED,51,BYAMAGATA,0,BVICTORIA,2,BNOTDETERMINED,19
AH5,2018,31,0,AH1,0,AH1N12009,7,AH3,10,ANOTSUBTYPED,49,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,16
AH5,2018,32,0,AH1,0,AH1N12009,6,AH3,8,ANOTSUBTYPED,46,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,23
AH5,2018,33,0,AH1,0,AH1N12009,5,AH3,9,ANOTSUBTYPED,42,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,19
AH5,2018,34,0,AH1,0,AH1N12009,16,AH3,19,ANOTSUBTYPED,82,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,28
AH5,2018,35,0,AH1,0,AH1N12009,10,AH3,6,ANOTSUBTYPED,98,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,33
AH5,2018,36,0,AH1,0,AH1N12009,17,AH3,17,ANOTSUBTYPED,118,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,53
AH5,2018,37,0,AH1,0,AH1N12009,29,AH3,14,ANOTSUBTYPED,153,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,48
AH5,2018,38,0,AH1,0,AH1N12009,21,AH3,16,ANOTSUBTYPED,158,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,67
AH5,2018,39,0,AH1,0,AH1N12009,8,AH3,8,ANOTSUBTYPED,162,BYAMAGATA,3,BVICTORIA,0,BNOTDETERMINED,50
AH5,2018,40,0,AH1,0,AH1N12009,29,AH3,11,ANOTSUBTYPED,226,BYAMAGATA,11,BVICTORIA,7,BNOTDETERMINED,71
AH5,2018,41,0,AH1,0,AH1N12009,52,AH3,11,ANOTSUBTYPED,231,BYAMAGATA,5,BVICTORIA,3,BNOTDETERMINED,88
AH5,2018,42,0,AH1,0,AH1N12009,51,AH3,21,ANOTSUBTYPED,323,BYAMAGATA,14,BVICTORIA,2,BNOTDETERMINED,90
